#Digilent WaveForms Oscilloscope XY
#Device Name: Discovery2
#Serial Number: SN:210321AE2F23
#Date Time: 2020-08-20 19:04:04.131

Channel 2 (V),Math 1 (A)
2.913487008492622,0.007439087616704194
2.872702927645516,0.007439087616704194
2.835626490511747,0.007439087616704194
2.802257697091372,0.007439087616704194
2.765181259957639,0.007431231534623104
2.728104822823872,0.007431231534623101
2.691028385690139,0.007431231534623101
2.653951948556389,0.00742337545254201
2.616875511422622,0.007423375452542007
2.579799074288889,0.007415519370460917
2.546430280868497,0.007415519370460913
2.505646200021372,0.007423375452542007
2.472277406601012,0.007415519370460917
2.431493325753872,0.007415519370460913
2.394416888620139,0.007415519370460913
2.357340451486389,0.007407663288379824
2.320264014352623,0.007415519370460913
2.283187577218889,0.007415519370460913
2.246111140085123,0.00740766328837982
2.205327059237998,0.007399807206298727
2.168250622104265,0.007399807206298727
2.131174184970498,0.007399807206298727
2.094097747836764,0.007391951124217635
2.060728954416388,0.007391951124217632
2.019944873569247,0.007391951124217632
1.982868436435514,0.007391951124217632
1.942084355588372,0.007391951124217632
1.905007918454622,0.007391951124217632
1.864223837607516,0.007391951124217632
1.830855044187123,0.007384095042136538
1.793778607053389,0.007384095042136538
1.756702169919639,0.007376238960055449
1.715918089072498,0.007376238960055445
1.675134008225391,0.007376238960055445
1.638057571091623,0.007376238960055445
1.600981133957873,0.007376238960055445
1.563904696824139,0.007376238960055445
1.526828259690373,0.007368382877974351
1.486044178843266,0.007376238960055442
1.448967741709515,0.007368382877974354
1.408183660862373,0.007360526795893258
1.367399580015266,0.007360526795893258
1.337738430308248,0.007352670713812164
1.296954349461123,0.007352670713812164
1.25987791232739,0.007344814631731074
1.219093831480248,0.007344814631731071
1.182017394346515,0.007344814631731071
1.144940957212765,0.007344814631731071
1.107864520078998,0.007344814631731071
1.070788082945265,0.00733695854964998
1.033711645811498,0.007336958549649977
0.9966352086777477,0.007329102467568883
0.9595587715440146,0.007329102467568883
0.9150670469834978,0.007321246385487789
0.8779906098497647,0.007321246385487789
0.8446218164293881,0.007321246385487789
0.8075453792956229,0.007321246385487789
0.7704689421618898,0.007313390303406699
0.7333925050281229,0.007313390303406695
0.6963160678943729,0.007305534221325602
0.6555319870472663,0.007305534221325602
0.622163193626873,0.007297678139244508
0.5887944002065132,0.007297678139244508
0.5480103193593914,0.007289822057163419
0.514641525938998,0.007281965975082321
0.4775650888052648,0.007274109893001231
0.4479039390982479,0.007258397728839039
0.418242789391248,0.007234829482595759
0.3959969271110081,0.007211261236352489
0.373751064830748,0.007179836908028103
0.3515052025505081,0.007148412579703742
0.3329669839836314,0.007101276087217188
0.314428765416748,0.007061995676811698
0.2995981905632548,0.007007003102244068
0.284767615709748,0.006967722691838574
0.273644684569623,0.006912730117270918
0.2625217534295031,0.006865593624784378
0.251398822289373,0.006802744968135608
0.2439835348626264,0.006747752393567977
0.2365682474358764,0.006684903736919231
0.229152960009123,0.006622055080270453
