#Digilent WaveForms Oscilloscope XY
#Device Name: Discovery2
#Serial Number: SN:210321AE2F23
#Date Time: 2020-08-20 19:02:16.738

Channel 2 (V),Math 1 (A)
2.750350685104122,0.00325179586748127
2.709566604257016,0.00325179586748127
2.672490167123247,0.00325179586748127
2.635413729989498,0.00325179586748127
2.594629649142391,0.00325179586748127
2.557553212008622,0.00325179586748127
2.524184418588262,0.00324393978540018
2.483400337741141,0.003251795867481267
2.446323900607372,0.003243939785400177
2.409247463473639,0.003243939785400177
2.368463382626497,0.00325179586748127
2.327679301779372,0.003243939785400177
2.294310508359013,0.003243939785400177
2.260941714938622,0.003236083703319082
2.220157634091516,0.003243939785400173
2.179373553244391,0.003243939785400177
2.146004759823998,0.003236083703319082
2.105220678976891,0.003243939785400173
2.068144241843123,0.003243939785400177
2.034775448422748,0.003236083703319082
1.997699011289015,0.003236083703319082
1.960622574155248,0.003236083703319082
1.919838493308141,0.003236083703319082
1.882762056174389,0.003236083703319082
1.841977975327248,0.003236083703319082
1.808609181906888,0.003236083703319082
1.775240388486498,0.003236083703319082
1.738163951352748,0.003236083703319082
1.701087514219014,0.003228227621237992
1.664011077085248,0.003236083703319082
1.626934639951515,0.003228227621237992
1.589858202817765,0.003228227621237989
1.556489409397373,0.003228227621237989
1.523120615977013,0.003228227621237989
1.486044178843248,0.003228227621237989
1.448967741709498,0.003228227621237989
1.411891304575765,0.003220371539156899
1.374814867441998,0.003228227621237989
1.341446074021638,0.003220371539156899
1.308077280601263,0.003220371539156895
1.274708487180873,0.003220371539156895
1.23763205004714,0.003220371539156895
1.204263256626748,0.003220371539156895
1.167186819492998,0.003220371539156895
1.133818026072638,0.003220371539156895
1.100449232652248,0.003220371539156895
1.070788082945261,0.003220371539156895
1.033711645811515,0.003220371539156895
1.000342852391123,0.003220371539156895
0.9632664152573898,0.003220371539156895
0.9298976218369979,0.003212515457075801
0.9002364721299978,0.003212515457075801
0.866867678709638,0.003212515457075801
0.8334988852892478,0.003212515457075801
0.7964224481555147,0.003212515457075801
0.763053654735138,0.003212515457075801
0.7333925050281229,0.003212515457075801
0.7000237116077631,0.003212515457075801
0.6703625619007478,0.003212515457075801
0.6369937684803728,0.003204659374994707
0.603624975060013,0.003204659374994707
0.570256181639623,0.003204659374994707
0.5405950319326365,0.003196803292913618
0.5072262385122631,0.003204659374994704
0.481272732518623,0.003204659374994707
0.4479039390982631,0.003204659374994707
0.418242789391248,0.003196803292913614
0.384873995970873,0.003196803292913614
0.3552128462638865,0.003196803292913614
0.325551696556873,0.003196803292913614
0.3033058342766331,0.003188947210832524
0.2810599719963831,0.00317323504667034
0.258814109716123,0.003157522882508145
0.2439835348626297,0.003126098554183785
0.229152960009123,0.003086818143778303
0.218030028868998,0.003047537733372834
0.2106147414422514,0.003008257322967384
0.203199454015498,0.002961120830480804
0.1957841665887514,0.002913984337994264
0.1920765228753747,0.002866847845507702
0.188368879161998,0.002811855270940025
0.1809535917352514,0.002764718778453483
0.180953591735248,0.0027175822859669
0.177245948021873,0.002670445793480339
0.1735383043084997,0.002623309300993797
0.169830660595123,0.002568316726426121
0.1661230168817497,0.00251332415185849
0.1624153731683747,0.002466187659371924
0.158707729454998,0.002419051166885341
0.158707729454998,0.0023719146743988
0.1550000857416231,0.002324778181912217
0.1550000857416231,0.002277641689425655
0.1512924420282497,0.002222649114858024
0.147584798314873,0.002175512622371437
0.1438771546014997,0.002128376129884897
0.1438771546014981,0.002073383555317245
0.1438771546014981,0.002034103144911751
0.1401695108881247,0.001986966652425211
0.140169510888123,0.001939830159938627
0.136461867174748,0.001892693667452065
0.136461867174748,0.001837701092884435
0.1327542234613731,0.001790564600397848
0.1327542234613731,0.001759140272073487
0.1290465797479997,0.001712003779586932
0.129046579747998,0.001672723369181443
0.1253389360346247,0.001625586876694902
0.125338936034623,0.001586306466289412
0.125338936034623,0.00153916997380285
0.1216312923212497,0.0014998895633974
0.121631292321248,0.001460609152991914
0.121631292321248,0.001421328742586463
0.1179236486078747,0.001382048332180995
0.117923648607873,0.001334911839694415
0.1142160048944997,0.001295631429288964
0.1142160048944981,0.001256351018883478
0.110508361181123,0.00121707060847801
0.110508361181123,0.00118564628015365
0.110508361181123,0.001146365869748167
0.1068007174677497,0.001107085459342716
0.1068007174677481,0.00106780504893723
0.1030930737543731,0.001028524638531762
0.1030930737543731,0.0009971003102074018
0.09938543004099805,0.0009656759818830128
0.09938543004099805,0.0009263955714775443
0.09938543004099805,0.0008949712431531839
0.09567778632762305,0.0008556908327477014
0.09567778632762305,0.000824266504423341
0.09567778632762305,0.0007928421760989519
0.09197014261424806,0.0007692739298556711
0.09197014261424806,0.0007378496015313106
0.08826249890087307,0.0007064252732069216
0.08826249890087307,0.0006828570269636406
0.08826249890087307,0.0006514326986392803
0.08455485518749806,0.0006278644523959849
0.08455485518749806,0.0005964401240716246
0.08455485518749806,0.0005728718778283294
0.08084721147412306,0.0005414475495039546
0.08084721147412306,0.0005178793032606844
0.07713956776074807,0.000486454974936299
0.07343192404737306,0.0004628867286930073
0.07343192404737306,0.0004393184824497478
0.07343192404737306,0.0004236063182875496
0.07343192404737306,0.0004000380720442794
0.06972428033399806,0.0003764698258009876
0.06972428033399806,0.0003529015795577067
0.06601663662062476,0.0003293333333144364
0.06601663662062307,0.0003057650870711447
0.06230899290724975,0.0002900529229089645
0.06230899290724806,0.0002664846766656871
0.05860134919387307,0.000250772512503489
0.05860134919387307,0.0002350603483413088
0.05489370548049807,0.0002193481841791143
0.05489370548049807,0.0001957799379358333
0.05118606176712476,0.0001879238558547432
0.05118606176712307,0.0001722116916925523
0.05118606176712307,0.0001564995275303721
0.04747841805374976,0.0001407873633681848
0.04747841805374807,0.0001250751992059903
0.04377077434037476,0.0001172191171249002
0.04377077434037308,0.0001015069529627093
0.04377077434037308,9.365087088161566e-05
0.04006313062699976,7.793870671943545e-05
0.04006313062699807,7.008262463833465e-05
0.03635548691362476,6.222654255724456e-05
0.03635548691362307,5.437046047615089e-05
0.03264784320024808,3.865829631395998e-05
0.03264784320024808,3.865829631395998e-05
0.02894019948687308,3.080221423286632e-05
0.02894019948687308,2.294613215177265e-05
0.02523255577349976,1.509005007068256e-05
0.02523255577349808,1.509005007067899e-05
0.02523255577349808,7.233967989588891e-06
0.02152491206012477,-6.221140915047765e-07
0.02152491206012308,-8.478196172602016e-06
0.02152491206012308,-8.478196172602016e-06
0.01781726834674808,-1.633427825369568e-05
0.01781726834674808,-1.633427825369568e-05
0.01781726834674808,-1.633427825369568e-05
0.01781726834674808,-2.419036033478935e-05
0.01781726834674808,-2.419036033478935e-05
0.01781726834674808,-2.419036033478935e-05
0.01781726834674808,-2.419036033478935e-05
0.01410962463337477,-2.419036033478935e-05
0.01410962463337308,-2.419036033478935e-05
0.01410962463337308,-2.419036033478935e-05
0.01410962463337308,-2.419036033478935e-05
0.01781726834674808,-2.419036033478935e-05
0.01781726834674808,-2.419036033478935e-05
0.01781726834674808,-1.633427825369925e-05
0.01781726834674808,-2.419036033478935e-05
0.01781726834674808,-1.633427825369925e-05
0.01781726834674808,-8.478196172602016e-06
0.02152491206012308,-8.478196172602016e-06
0.02152491206012308,-8.478196172602016e-06
0.02152491206012308,-6.221140915083492e-07
0.02523255577349639,-6.221140915083492e-07
0.02523255577349808,7.233967989581745e-06
0.02523255577349808,1.509005007067899e-05
0.02523255577349808,2.294613215176908e-05
0.02894019948687308,3.080221423286632e-05
0.02894019948687308,3.865829631395998e-05
0.03264784320024639,3.865829631395998e-05
0.03264784320024808,5.437046047614732e-05
0.03635548691362139,6.22265425572374e-05
0.04006313062699639,7.008262463833107e-05
0.04006313062699807,7.793870671942831e-05
0.04006313062699807,9.365087088160851e-05
0.04377077434037308,0.0001015069529627093
0.04377077434037308,0.0001172191171248967
0.04747841805374638,0.0001250751992059867
0.04747841805374807,0.0001407873633681776
0.04747841805374807,0.0001564995275303578
0.05118606176712139,0.0001722116916925452
0.05118606176712307,0.0001879238558547397
0.05489370548049638,0.0002036360200169198
0.05489370548049807,0.0002193481841791143
0.05860134919387307,0.0002350603483413017
0.05860134919387307,0.0002507725125034818
0.06230899290724806,0.0002664846766656763
0.06230899290724806,0.0002900529229089466
0.06601663662062138,0.0003057650870711375
0.06601663662062307,0.0003293333333144257
0.06601663662062307,0.0003450454974766058
