#Digilent WaveForms Oscilloscope XY
#Device Name: Discovery2
#Serial Number: SN:210321AE2F23
#Date Time: 2020-08-20 19:04:26.764

Channel 2 (V),Math 1 (A)
0.06230899290724806,0.0007299935194502026
0.06230899290724806,0.0007064252732069323
0.06230899290724806,0.000675000944882547
0.05860134919387307,0.000651432698639266
0.05860134919387307,0.0006200083703149056
0.05860134919387307,0.0005885840419905166
0.05489370548049975,0.0005650157957472464
0.05489370548049807,0.0005414475495039654
0.05489370548049807,0.00051002322117958
0.05118606176712476,0.0004864549749363097
0.05118606176712307,0.000462886728693018
0.05118606176712307,0.000439318482449737
0.05118606176712307,0.0004157502362064668
0.04747841805374807,0.000392181989963175
0.04747841805374807,0.0003686137437199047
0.04747841805374807,0.0003450454974766237
0.04377077434037308,0.0003293333333144257
0.04377077434037308,0.0003057650870711554
0.04377077434037308,0.0002900529229089573
0.04006313062699807,0.0002664846766656763
0.04006313062699807,0.0002507725125034961
0.04006313062699807,0.0002350603483413017
0.03635548691362476,0.0002193481841791215
0.03635548691362307,0.0002036360200169341
0.03635548691362307,0.0001879238558547397
0.03635548691362307,0.0001722116916925595
0.03264784320024808,0.000156499527530365
0.03264784320024808,0.0001407873633681776
0.03264784320024808,0.0001250751992059975
0.02894019948687308,0.0001172191171248967
0.02894019948687308,0.0001015069529627165
0.02894019948687308,9.365087088161923e-05
0.02894019948687308,8.5794788800522e-05
0.02523255577349976,7.008262463834179e-05
0.02523255577349808,6.222654255724098e-05
0.02523255577349808,5.437046047614732e-05
0.02523255577349808,4.651437839505722e-05
0.02152491206012308,3.865829631395998e-05
0.02152491206012308,2.29461321517798e-05
0.02152491206012308,2.294613215177265e-05
0.02152491206012308,1.509005007067899e-05
0.02152491206012308,7.233967989588891e-06
0.01781726834674808,-6.221140915083492e-07
0.01781726834674808,-6.221140915083492e-07
0.01781726834674808,-8.478196172598444e-06
0.01781726834674808,-8.478196172602016e-06
0.01781726834674808,-1.633427825369211e-05
0.01781726834674808,-1.633427825369568e-05
0.01781726834674808,-1.633427825369568e-05
0.01781726834674808,-1.633427825369568e-05
0.01781726834674808,-2.419036033478935e-05
0.01410962463337308,-2.419036033478935e-05
0.01410962463337308,-2.419036033478935e-05
0.01410962463337308,-2.419036033478935e-05
0.01781726834674639,-2.419036033478935e-05
0.01781726834674808,-1.633427825369925e-05
0.01781726834674808,-2.419036033478935e-05
0.01781726834674808,-1.633427825369925e-05
0.01781726834674808,-1.633427825369568e-05
0.01781726834674808,-8.478196172602016e-06
0.01781726834674808,-8.478196172602016e-06
0.01781726834674808,-6.221140915083492e-07
0.01781726834674808,-6.221140915083492e-07
0.02152491206012139,7.233967989581745e-06
0.02152491206012308,1.509005007067899e-05
0.02152491206012308,2.294613215176908e-05
0.02152491206012308,3.080221423286632e-05
0.02152491206012308,3.865829631395998e-05
0.02523255577349639,4.651437839505008e-05
0.02523255577349808,5.437046047614732e-05
0.02523255577349808,6.22265425572374e-05
0.02523255577349808,7.008262463833107e-05
0.02894019948687308,7.793870671942831e-05
0.02894019948687308,9.365087088160851e-05
0.02894019948687308,0.0001015069529627093
0.02894019948687308,0.0001172191171248967
0.03264784320024639,0.0001329312812870768
0.03264784320024808,0.0001486434454492713
0.03264784320024808,0.0001643556096114515
0.03635548691362139,0.0001800677737736388
0.03635548691362307,0.0001879238558547397
0.03635548691362307,0.0002036360200169198
0.03635548691362307,0.0002193481841791143
0.04006313062699807,0.0002350603483413017
0.04006313062699807,0.0002507725125034818
0.04377077434037308,0.00027434075874677
0.04377077434037308,0.0002900529229089502
0.04377077434037308,0.0003136211691522276
0.04747841805374807,0.0003293333333144257
0.04747841805374807,0.0003529015795576959
0.04747841805374807,0.0003764698258009876
0.04747841805374807,0.000392181989963175
0.05118606176712139,0.0004157502362064453
0.05118606176712307,0.000439318482449737
0.05118606176712307,0.0004628867286930073
0.05118606176712307,0.0004864549749362883
0.05489370548049807,0.0005178793032606737
0.05489370548049807,0.0005414475495039439
0.05489370548049807,0.0005650157957472357
0.05860134919387307,0.0005964401240716102
0.05860134919387307,0.0006200083703148806
0.05860134919387307,0.0006435766165581723
0.06230899290724638,0.0006750009448825327
0.06230899290724806,0.0007064252732069073
0.06230899290724806,0.0007299935194502026
0.06230899290724806,0.000761417847774563
0.06601663662062307,0.0007849860940178583
0.06601663662062307,0.000816410422342233
0.06601663662062307,0.0008556908327476835
0.06601663662062307,0.000887115161072076
0.06972428033399639,0.0009263955714775264
0.06972428033399806,0.0009578198998019047
0.06972428033399806,0.0009892442281262937
0.06972428033399806,0.001020668556450654
0.07343192404737306,0.001059948966856137
0.07343192404737306,0.001099229377261605
0.07343192404737306,0.001138509787667055
0.07713956776074807,0.001177790198072542
0.07713956776074807,0.001217070608477992
0.07713956776074807,0.001248494936802385
0.08084721147412306,0.001287775347207853
0.08084721147412306,0.001327055757613304
0.08084721147412306,0.001374192250099884
0.08455485518749806,0.001413472660505352
0.08455485518749806,0.001452753070910802
0.08455485518749806,0.001492033481316289
0.08455485518749806,0.001531313891721739
0.08455485518749806,0.001578450384208319
0.08826249890087307,0.001617730794613787
0.08826249890087307,0.001664867287100328
0.08826249890087307,0.001712003779586911
0.08826249890087307,0.001751284189992379
0.09197014261424638,0.00179056460039783
0.09197014261424806,0.00183770109288441
0.09197014261424806,0.00188483758537095
0.09197014261424806,0.001931974077857534
0.09197014261424806,0.00198696665242519
0.09567778632762136,0.00203410314491173
0.09567778632762305,0.002081239637398313
0.09938543004099805,0.002128376129884897
0.09938543004099805,0.002175512622371416
0.09938543004099805,0.002230505196939093
0.09938543004099805,0.002285497771506724
0.1030930737543731,0.00233263426399331
0.1030930737543731,0.002387626838560966
0.1030930737543731,0.002426907248966417
0.1030930737543731,0.00248189982353409
0.1068007174677464,0.002536892398101721
0.1068007174677481,0.002591884972669376
0.1068007174677481,0.002646877547237057
0.1105083611811214,0.002701870121804688
0.110508361181123,0.002749006614291275
0.110508361181123,0.002803999188858931
0.110508361181123,0.002858991763426562
0.1142160048944981,0.002913984337994243
0.1105083611811247,0.002976832994642963
0.1142160048944964,0.003031825569210622
0.1142160048944981,0.003086818143778303
0.1142160048944981,0.003141810718345934
0.117923648607873,0.003204659374994707
0.117923648607873,0.003259651949562363
0.117923648607873,0.003322500606211084
0.117923648607873,0.003385349262859863
0.117923648607873,0.003448197919508583
0.1216312923212464,0.003495334411995153
0.121631292321248,0.003558183068643923
0.121631292321248,0.003621031725292643
0.125338936034623,0.003683880381941421
0.125338936034623,0.003746729038590171
0.125338936034623,0.003809577695238891
0.125338936034623,0.003864570269806576
0.125338936034623,0.003927418926455296
0.125338936034623,0.003990267583104046
0.129046579747998,0.004053116239752824
0.129046579747998,0.004123820978482635
0.1327542234613731,0.00419452571721251
0.1327542234613731,0.004249518291780165
0.1327542234613731,0.004304510866347796
0.1327542234613731,0.004375215605077664
0.1364618671747463,0.004445920343807475
0.136461867174748,0.004508769000456228
0.136461867174748,0.004579473739186099
0.1401695108881214,0.00465017847791591
0.140169510888123,0.004705171052483598
0.140169510888123,0.004768019709132348
0.1438771546014964,0.004838724447862159
0.1438771546014981,0.004909429186592033
0.1475847983148713,0.004980133925321845
0.147584798314873,0.005050838664051687
0.147584798314873,0.005121543402781563
0.1512924420282463,0.005176535977349193
0.151292442028248,0.005247240716079061
0.1550000857416231,0.005325801536889998
0.1550000857416231,0.005396506275619809
0.1550000857416231,0.005467211014349683
0.1587077294549963,0.005537915753079495
0.158707729454998,0.005600764409728247
0.158707729454998,0.005671469148458119
0.158707729454998,0.00573431780510684
0.162415373168373,0.005812878625917805
0.162415373168373,0.005883583364647648
0.1661230168817464,0.005962144185458549
0.166123016881748,0.006024992842107334
0.166123016881748,0.006095697580837145
0.1698306605951213,0.006174258401648079
0.169830660595123,0.006244963140377958
0.169830660595123,0.006315667879107768
0.173538304308498,0.006394228699918737
0.173538304308498,0.00646493343864858
0.1772459480218714,0.006527782095297301
0.180953591735248,0.006598486834027173
0.180953591735248,0.006669191572756983
0.1846612354486213,0.006747752393567916
0.184661235448623,0.006818457132297795
0.1883688791619963,0.006897017953108695
0.192076522875373,0.006959866609757481
0.192076522875373,0.007030571348487323
0.1957841665887463,0.007109132169298225
0.199491810302123,0.007179836908028103
0.2031994540154963,0.007250541646757914
0.2069070977288713,0.007329102467568847
0.210614741442248,0.007399807206298727
0.2143223851556213,0.007462655862947446
0.218030028868998,0.007533360601677318
0.221737672582373,0.007604065340407162
0.2291529600091197,0.007674770079136973
0.232860603722498,0.007737618735785753
0.2402758911492446,0.007808323474515564
0.2439835348626213,0.007863316049083227
0.251398822289373,0.007926164705732002
0.262521753429493,0.007989013362380724
0.269937040856248,0.0080518620190295
0.284767615709748,0.00811471067567825
0.2958905468498679,0.008169703250245882
0.307013477989998,0.008216839742732468
0.3181364091301179,0.008263976235219008
0.3366746276969895,0.008318968809786661
0.355212846263873,0.008366105302273247
0.3700434211173662,0.008413241794759788
0.388581639684248,0.008452522205165278
0.407119858251123,0.008491802615570745
0.4256580768179895,0.008531083025976197
0.4479039390982479,0.008562507354300588
0.4775650888052345,0.008593931682624949
0.5072262385122479,0.008617499928868243
0.536887388219248,0.008641068175111526
0.5702561816396078,0.008648924257192615
0.6036249750599978,0.008656780339273713
0.6369937684803728,0.008656780339273713
0.6740702056141059,0.008664636421354802
0.7148542864612479,0.008664636421354805
0.751930723594981,0.008672492503435896
0.7927148044421228,0.008672492503435899
0.8297912415758728,0.008680348585516995
0.8631600349962326,0.008680348585516995
0.9002364721299978,0.008688204667598088
