#Digilent WaveForms Oscilloscope XY
#Device Name: Discovery2
#Serial Number: SN:210321AE2F23
#Date Time: 2020-08-20 19:04:44.346

Channel 2 (V),Math 1 (A)
0.01781726834674808,-6.221140915083492e-07
0.01781726834674808,-6.221140915083492e-07
0.01781726834674808,7.233967989585318e-06
0.02152491206012308,1.509005007067899e-05
0.01781726834674977,2.294613215176908e-05
0.02152491206012308,3.080221423286632e-05
0.02152491206012308,3.865829631395641e-05
0.02523255577349639,4.651437839505008e-05
0.02152491206012308,5.437046047614732e-05
0.02523255577349639,6.22265425572374e-05
0.02523255577349808,7.793870671942831e-05
0.02523255577349808,8.5794788800522e-05
0.02523255577349808,9.365087088161208e-05
0.02894019948687308,0.000109363035043803
0.02894019948687308,0.0001250751992059832
0.02894019948687308,0.0001329312812870804
0.02894019948687308,0.0001486434454492713
0.03264784320024639,0.0001643556096114515
0.03264784320024808,0.000180067773773646
0.03264784320024808,0.0001957799379358333
0.03635548691362139,0.0002114921020980135
0.03635548691362307,0.000227204266260208
0.03635548691362307,0.0002429164304223882
0.03635548691362307,0.0002586285945845755
0.04006313062699807,0.0002821968408278636
0.04006313062699807,0.0002979090049900438
0.04006313062699807,0.000321477251233332
0.04006313062699807,0.000345045497476613
0.04377077434037139,0.0003607576616387932
0.04377077434037308,0.0003843259078820813
0.04377077434037308,0.0004078941541253516
0.04747841805374638,0.0004314624003686326
0.04747841805374807,0.0004550306466119244
0.04747841805374807,0.0004785988928551946
0.05118606176712307,0.0005021671390984863
0.05118606176712307,0.0005257353853417673
0.05118606176712307,0.0005571597136661277
0.05489370548049807,0.0005807279599094231
0.05489370548049807,0.0006121522882337833
0.05489370548049807,0.000643576616558158
0.05489370548049807,0.0006592887807203597
0.05860134919387138,0.00069071310904472
0.05860134919387307,0.0007142813552880154
0.05860134919387307,0.00074570568361239
0.05860134919387307,0.0007771300119367504
0.06230899290724806,0.0008085543402611393
0.06230899290724806,0.0008399786685854997
0.06230899290724806,0.0008714029969098744
0.06230899290724806,0.0009028273252342633
0.06230899290724806,0.0009342516535586237
0.06601663662062307,0.0009735320639641064
0.06601663662062307,0.001004956392288481
0.06601663662062307,0.001044236802693932
0.06972428033399806,0.001075661131018324
0.06972428033399806,0.001114941541423775
0.06972428033399806,0.001154221951829243
0.07343192404737306,0.001193502362234729
0.07343192404737306,0.001232782772640179
0.07343192404737306,0.001272063183045666
0.07343192404737306,0.001311343593451134
0.07343192404737306,0.001342767921775494
0.07713956776074807,0.001382048332180977
0.07713956776074807,0.001429184824667518
0.07713956776074807,0.001468465235072989
0.07713956776074807,0.001515601727559569
0.08084721147412138,0.00155488213796502
0.08084721147412306,0.001594162548370506
0.08084721147412306,0.001633442958775974
0.08455485518749636,0.001680579451262515
0.08084721147412306,0.001727715943749098
0.08455485518749636,0.001766996354154549
0.08455485518749806,0.001814132846641107
0.08455485518749806,0.001861269339127691
0.08455485518749806,0.001900549749533141
0.08826249890087307,0.001955542324100815
0.08826249890087307,0.002002678816587377
0.08826249890087307,0.002049815309073917
0.09197014261424806,0.002104807883641595
0.09197014261424806,0.002159800458209225
0.09197014261424806,0.002199080868614701
0.09567778632762305,0.00224621736110128
0.09567778632762305,0.002301209935668911
0.09567778632762305,0.002348346428155498
0.09567778632762305,0.002403339002723154
0.09567778632762305,0.002458331577290784
0.09938543004099805,0.002505468069777372
0.09938543004099805,0.002552604562263912
0.09938543004099805,0.002615453218912654
0.09938543004099805,0.002670445793480339
0.1030930737543714,0.002725438368047969
0.1030930737543731,0.00278043094261565
0.1030930737543731,0.002835423517183306
0.1030930737543731,0.002882560009669846
0.1030930737543731,0.002937552584237522
0.1030930737543731,0.002992545158805153
0.1068007174677464,0.0030553938154539
0.1068007174677481,0.003118242472102677
0.1068007174677481,0.003181091128751398
0.1068007174677481,0.003228227621237989
0.110508361181123,0.003283220195805645
0.110508361181123,0.003346068852454365
0.110508361181123,0.003408917509103143
0.110508361181123,0.003471766165751864
0.1142160048944964,0.003534614822400613
0.1142160048944981,0.003597463479049391
0.1142160048944981,0.003644599971535932
0.1142160048944981,0.003707448628184702
0.1142160048944981,0.003770297284833452
0.1179236486078714,0.003833145941482173
0.117923648607873,0.00389599459813095
0.117923648607873,0.003966699336860761
0.117923648607873,0.004021691911428424
0.121631292321248,0.004084540568077198
0.121631292321248,0.00415524530680701
0.121631292321248,0.004218093963455791
0.121631292321248,0.00428094262010454
0.1253389360346213,0.004351647358834351
0.125338936034623,0.004414496015483133
0.125338936034623,0.004469488590050763
0.129046579747998,0.004540193328780632
0.129046579747998,0.004610898067510474
0.129046579747998,0.004681602806240285
0.129046579747998,0.004744451462889067
0.1327542234613731,0.00481515620161891
0.1327542234613731,0.004870148776186541
0.1327542234613731,0.004940853514916408
0.1327542234613731,0.00501155825364622
0.136461867174748,0.005082262992376094
0.136461867174748,0.005160823813187031
0.136461867174748,0.005231528551916842
0.140169510888123,0.005294377208565623
0.140169510888123,0.005357225865214373
0.140169510888123,0.005427930603944184
0.140169510888123,0.005506491424755153
0.1438771546014964,0.005577196163484963
0.1438771546014981,0.005647900902214838
0.1438771546014981,0.005718605640944682
0.1438771546014981,0.005781454297593402
0.147584798314873,0.005852159036323273
0.147584798314873,0.005922863775053149
0.147584798314873,0.005993568513782928
0.151292442028248,0.006072129334593896
0.151292442028248,0.006150690155404797
0.151292442028248,0.006221394894134676
0.1550000857416231,0.006284243550783425
0.1550000857416231,0.006362804371594326
0.1550000857416231,0.006433509110324205
0.1587077294549963,0.006519926013216197
0.158707729454998,0.006590630751946046
0.162415373168373,0.006661335490675922
0.162415373168373,0.006724184147324642
0.162415373168373,0.006794888886054514
0.166123016881748,0.006873449706865451
0.166123016881748,0.006952010527676351
0.169830660595123,0.007030571348487323
0.169830660595123,0.007101276087217135
0.169830660595123,0.007171980825946977
0.173538304308498,0.007242685564676853
0.1772459480218714,0.007321246385487754
0.177245948021873,0.007399807206298727
0.177245948021873,0.007470511945028569
0.1809535917352463,0.00754907276583947
0.180953591735248,0.007627633586650443
0.1846612354486213,0.007682626161218073
0.184661235448623,0.007761186982029
0.188368879161998,0.007839747802839971
0.188368879161998,0.007918308623650871
0.192076522875373,0.007989013362380752
0.195784166588748,0.008067574183191688
0.1994918103021213,0.008138278921921498
0.199491810302123,0.008208983660651373
0.2031994540154963,0.008287544481462274
0.2069070977288713,0.00835824922019212
0.210614741442248,0.008436810041003089
0.2143223851556213,0.008515370861813991
0.218030028868998,0.00858607560054387
0.221737672582373,0.008648924257192618
0.2291529600091197,0.008719628995922428
0.232860603722498,0.008782477652571211
0.2402758911492446,0.008861038473382111
0.2439835348626213,0.008931743212111957
0.247691178575998,0.00899459186876074
0.2551064660027446,0.009057440525409461
0.266229397142873,0.00912028918205824
0.273644684569623,0.009183137838706988
0.284767615709743,0.009245986495355711
0.295890546849873,0.009308835152004487
0.307013477989993,0.009363827726572118
0.3181364091301179,0.009418820301139774
0.332966983983623,0.00946595679362636
0.3440899151237429,0.009520949368193992
0.362628133690623,0.009575941942761672
0.3774587085441229,0.009623078435248235
0.3922892833976163,0.009678071009815865
0.410827501964498,0.009725207502302453
0.4219504331046179,0.009764487912707903
0.4404886516714895,0.00980376832311337
0.459026870238373,0.009850904815599951
0.4812727325186129,0.009890185226005403
0.503518594798873,0.009921609554329794
0.5294721007924978,0.009960889964735263
0.5517179630727379,0.009984458210978531
0.5813791127797479,0.01000017037514073
0.6147479062001077,0.01001588253930291
0.6444090559071094,0.0100315947034651
0.6851931367542479,0.0100315947034651
0.722269573887981,0.01004730686762728
0.7556383673083729,0.01004730686762729
0.7890071607287479,0.01004730686762729
0.826083597862481,0.01005516294970838
0.8631600349962478,0.01006301903178948
0.9002364721299809,0.01006301903178948
0.9373129092637309,0.01007873119595166
0.9780969901108727,0.01007873119595167
1.011465783531233,0.01007873119595167
1.044834576951623,0.01008658727803276
1.081911014085373,0.01008658727803276
1.118987451219106,0.01008658727803276
1.156063888352873,0.01009444336011385
1.196847969199979,0.01009444336011385
1.230216762620358,0.01010229944219494
1.263585556040748,0.01010229944219495
1.300661993174481,0.01010229944219495
1.337738430308248,0.01011015552427604
1.371107223728623,0.01011801160635714
1.411891304575729,0.01011801160635714
1.448967741709498,0.01011801160635714
1.482336535129858,0.01012586768843823
1.515705328550233,0.01012586768843823
1.552781765683998,0.01013372377051932
1.589858202817731,0.01013372377051932
1.626934639951498,0.01014157985260042
1.664011077085248,0.01014157985260042
1.701087514218981,0.01014157985260042
1.730748663925998,0.01014943593468151
1.767825101059731,0.0101572920167626
1.804901538193481,0.01014943593468151
1.841977975327248,0.0101572920167626
1.879054412460981,0.0101572920167626
1.912423205881373,0.0101651480988437
1.942084355588372,0.0101651480988437
1.979160792722106,0.0101651480988437
2.012529586142497,0.01017300418092479
2.049606023276231,0.0101651480988437
2.082974816696622,0.01017300418092479
2.120051253830372,0.01017300418092479
2.153420047250732,0.01018086026300588
2.183081196957747,0.01018086026300588
2.216449990378123,0.01018871634508698
2.249818783798482,0.01018871634508698
2.286895220932248,0.01018871634508698
2.320264014352607,0.01018871634508698
2.357340451486373,0.01019657242716807
2.387001601193373,0.01019657242716807
2.420370394613732,0.01019657242716807
2.453739188034123,0.01020442850924917
2.487107981454497,0.01020442850924917
2.520476774874857,0.01020442850924917
2.553845568295247,0.01021228459133026
2.587214361715607,0.01021228459133026
2.616875511422622,0.01021228459133026
2.646536661129622,0.01021228459133026
2.679905454549982,0.01022014067341135
2.713274247970372,0.01022799675549245
2.742935397677388,0.01022799675549245
2.776304191097732,0.01022799675549245
2.805965340804747,0.01022799675549245
2.839334134225107,0.01022799675549245
2.868995283932122,0.01023585283757354
2.902364077352497,0.01023585283757354
2.935732870772857,0.01023585283757354
2.965394020479872,0.01023585283757354
2.991347526473511,0.01024370891965463
3.021008676180484,0.01024370891965463
3.054377469600872,0.01025156500173573
3.084038619307859,0.01025156500173573
3.113699769014872,0.01025156500173573
3.139653275008497,0.01025942108381682
3.173022068428857,0.01025156500173573
3.195267930709122,0.01025942108381682
3.224929080416137,0.01025942108381682
3.258297873836482,0.01025942108381682
3.287959023543497,0.01026727716589791
3.31391252953711,0.01026727716589791
3.343573679244122,0.01027513324797901
3.369527185237747,0.01027513324797901
3.399188334944734,0.01026727716589792
3.425141840938372,0.01027513324797901
3.451095346932012,0.01027513324797901
3.484464140352357,0.01027513324797901
3.510417646345997,0.0102829893300601
3.53637115233961,0.0102829893300601
3.562324658333247,0.0102908454121412
3.588278164326872,0.0102829893300601
3.610524026607112,0.01029084541214119
3.640185176314122,0.0102908454121412
3.666138682307735,0.0102908454121412
3.69209218830136,0.01029870149422229
3.714338050581622,0.01029870149422229
3.740291556575235,0.01030655757630338
3.766245062568872,0.01029870149422229
3.788490924849122,0.01030655757630338
3.814444430842735,0.01030655757630338
3.840397936836372,0.01030655757630338
3.862643799116612,0.01030655757630338
3.884889661396862,0.01030655757630338
3.907135523677122,0.01031441365838448
3.933089029670735,0.01031441365838448
3.959042535664372,0.01031441365838448
3.977580754231247,0.01031441365838448
4.00353426022486,0.01032226974046557
4.018364835078372,0.01032226974046557
4.040610697358612,0.01032226974046557
4.062856559638862,0.01032226974046557
4.085102421919122,0.01033012582254666
4.107348284199362,0.01033012582254666
4.133301790192997,0.01032226974046557
4.148132365046497,0.01033012582254666
4.166670583613364,0.01033012582254666
4.188916445893621,0.01033012582254666
4.211162308173862,0.01033798190462775
4.229700526740739,0.01033798190462776
4.248238745307622,0.01034583798670885
4.270484607587862,0.01033798190462776
4.285315182441372,0.01033798190462776
4.307561044721622,0.01033798190462776
4.326099263288489,0.01034583798670885
4.344637481855372,0.01034583798670885
4.363175700422238,0.01034583798670885
4.381713918989114,0.01034583798670885
4.392836850129247,0.01034583798670885
4.411375068696114,0.01034583798670885
4.429913287262996,0.01035369406878994
4.448451505829872,0.01035369406878994
4.466989724396739,0.01035369406878994
4.481820299250247,0.01035369406878994
4.496650874103739,0.01036155015087104
4.515189092670614,0.01035369406878995
4.526312023810747,0.01036155015087104
4.544850242377613,0.01035369406878995
4.555973173517747,0.01036155015087104
4.570803748371246,0.01036155015087104
4.58563432322474,0.01035369406878995
4.600464898078247,0.01036155015087104
4.611587829218366,0.01036155015087104
4.626418404071865,0.01036940623295213
4.641248978925372,0.01036155015087104
4.652371910065491,0.01036940623295213
4.663494841205622,0.01037726231503323
4.678325416059121,0.01036940623295213
4.689448347199241,0.01036940623295213
4.696863634625997,0.01037726231503323
4.711694209479489,0.01037726231503323
4.722817140619616,0.01037726231503323
4.733940071759747,0.01036940623295213
4.745063002899866,0.01036940623295213
4.756185934039997,0.01036940623295213
4.763601221466747,0.01037726231503323
4.771016508893493,0.01037726231503323
4.778431796320247,0.01037726231503323
4.785847083746993,0.01037726231503323
4.793262371173743,0.01037726231503323
4.796970014887122,0.01037726231503323
4.796970014887122,0.01037726231503323
4.793262371173746,0.01037726231503323
4.796970014887122,0.01037726231503323
4.793262371173748,0.01038511839711432
4.793262371173746,0.01038511839711432
4.793262371173746,0.01037726231503323
4.793262371173746,0.01038511839711432
4.793262371173746,0.01037726231503323
4.793262371173746,0.01037726231503323
4.793262371173746,0.01037726231503323
4.793262371173746,0.01037726231503323
4.793262371173746,0.01038511839711432
4.793262371173746,0.01038511839711432
4.793262371173746,0.01038511839711432
4.793262371173746,0.01037726231503323
4.793262371173746,0.01038511839711432
4.793262371173746,0.01038511839711432
4.793262371173746,0.01037726231503323
4.793262371173746,0.01037726231503323
4.793262371173746,0.01038511839711432
4.793262371173746,0.01038511839711432
4.789554727460374,0.01038511839711432
4.793262371173746,0.01038511839711432
4.793262371173746,0.01038511839711432
4.793262371173746,0.01038511839711432
4.789554727460372,0.01038511839711432
4.789554727460372,0.01038511839711432
4.789554727460372,0.01038511839711432
4.789554727460372,0.01038511839711432
4.789554727460372,0.01038511839711432
4.793262371173746,0.01038511839711432
4.789554727460372,0.01038511839711432
4.789554727460372,0.01038511839711432
4.789554727460372,0.01038511839711432
4.789554727460374,0.01038511839711432
4.793262371173745,0.01038511839711432
4.789554727460372,0.01038511839711432
4.793262371173745,0.01038511839711432
4.789554727460372,0.01039297447919541
4.789554727460372,0.01038511839711432
4.789554727460372,0.01038511839711432
4.789554727460372,0.01038511839711432
4.789554727460372,0.01038511839711432
4.789554727460372,0.01039297447919541
4.789554727460372,0.01038511839711432
4.789554727460372,0.01038511839711432
4.789554727460372,0.01038511839711432
4.789554727460372,0.01039297447919541
4.789554727460372,0.01038511839711432
4.789554727460372,0.01038511839711432
4.78955472746037,0.01038511839711432
4.785847083746998,0.01038511839711432
4.789554727460372,0.01039297447919541
4.789554727460372,0.01039297447919541
4.789554727460372,0.01039297447919541
4.789554727460372,0.01039297447919541
4.789554727460372,0.01039297447919541
4.789554727460372,0.01039297447919541
4.782139440033625,0.01039297447919541
4.774724152606876,0.01039297447919541
4.767308865180122,0.01038511839711432
4.759893577753375,0.01038511839711432
4.752478290326621,0.01039297447919541
4.741355359186497,0.01038511839711432
4.730232428046377,0.01038511839711432
4.722817140619622,0.01038511839711432
4.707986565766129,0.01038511839711432
4.696863634626002,0.01039297447919541
4.685740703485871,0.01038511839711432
4.674617772345752,0.01038511839711432
4.663494841205622,0.01038511839711432
4.652371910065496,0.01037726231503323
4.637541335212004,0.01038511839711432
4.626418404071872,0.01038511839711432
4.611587829218379,0.01038511839711432
4.596757254364879,0.01037726231503323
4.581926679511372,0.01037726231503323
4.570803748371252,0.01037726231503323
4.555973173517747,0.01037726231503323
4.541142598664247,0.01037726231503323
4.526312023810754,0.01037726231503323
4.511481448957246,0.01037726231503323
4.496650874103754,0.01037726231503323
4.481820299250254,0.01037726231503323
4.463282080683372,0.01037726231503323
4.444743862116505,0.01037726231503323
4.429913287262996,0.01036940623295213
4.411375068696122,0.01036940623295213
4.392836850129255,0.01036940623295213
4.378006275275747,0.01036940623295213
4.363175700422254,0.01036940623295213
4.34463748185538,0.01036940623295213
4.326099263288497,0.01036940623295213
4.30756104472163,0.01036155015087104
4.285315182441372,0.01036940623295213
4.266776963874497,0.01036940623295213
4.251946389021004,0.01036155015087104
4.229700526740747,0.01036940623295213
4.21116230817388,0.01036155015087104
4.188916445893631,0.01036155015087104
4.166670583613372,0.01036155015087104
4.144424721333132,0.01036155015087104
4.125886502766247,0.01035369406878994
4.107348284199372,0.01035369406878994
4.088810065632505,0.01035369406878994
4.062856559638872,0.01035369406878994
4.040610697358631,0.01035369406878994
4.022072478791755,0.01035369406878994
3.996118972798122,0.01035369406878994
3.977580754231255,0.01034583798670886
3.955334891950997,0.01034583798670885
3.929381385957372,0.01034583798670885
3.903427879963759,0.01034583798670885
3.881182017683497,0.01034583798670885
3.858936155403257,0.01033798190462776
3.836690293123007,0.01033798190462776
3.814444430842747,0.01033798190462776
3.788490924849134,0.01033798190462776
3.762537418855497,0.01033798190462776
3.736583912861872,0.01033798190462776
3.710630406868259,0.01033012582254667
3.684676900874622,0.01033012582254666
3.662431038594382,0.01033012582254666
3.636477532600759,0.01032226974046557
3.610524026607122,0.01032226974046557
3.584570520613509,0.01032226974046557
3.558617014619872,0.01032226974046557
3.528955864912872,0.01032226974046557
3.506710002632632,0.01031441365838448
3.480756496638997,0.01031441365838448
3.45109534693201,0.01031441365838448
3.425141840938372,0.01031441365838448
3.399188334944747,0.01030655757630338
3.365819541524387,0.01030655757630338
3.339866035530747,0.01030655757630338
3.313912529537122,0.01030655757630338
3.284251379830136,0.01030655757630338
3.254590230123122,0.01029870149422229
3.224929080416135,0.0102908454121412
3.195267930709122,0.0102908454121412
3.165606781002122,0.0102908454121412
3.143360918721883,0.01028298933006011
3.109992125301497,0.0102908454121412
3.080330975594497,0.0102829893300601
3.05066982588751,0.0102829893300601
3.021008676180497,0.0102829893300601
2.987639882760137,0.01027513324797901
2.957978733053122,0.0102829893300601
2.932025227059497,0.01027513324797901
2.898656433639137,0.01027513324797901
2.868995283932122,0.01027513324797901
2.835626490511732,0.01026727716589791
2.802257697091387,0.01026727716589791
2.772596547384372,0.01026727716589791
2.746643041390759,0.01025942108381682
2.713274247970372,0.01025942108381682
2.679905454549997,0.01025942108381682
2.646536661129637,0.01025156500173573
2.613167867709247,0.01025156500173573
2.57979907428886,0.01025156500173572
2.553845568295259,0.01024370891965464
2.520476774874872,0.01024370891965463
2.483400337741139,0.01024370891965463
2.453739188034123,0.01023585283757354
2.416662750900372,0.01023585283757354
2.387001601193386,0.01023585283757354
2.353632807772998,0.01023585283757354
2.320264014352607,0.01023585283757354
2.286895220932263,0.01022799675549245
2.253526427511872,0.01022014067341135
2.216449990378139,0.01022014067341135
2.183081196957747,0.01022014067341135
2.146004759823998,0.01022014067341135
2.120051253830384,0.01022014067341135
2.082974816696622,0.01021228459133026
2.045898379562857,0.01021228459133026
2.012529586142513,0.01021228459133026
1.979160792722123,0.01020442850924917
1.938376711875016,0.01020442850924917
1.908715562167998,0.01019657242716807
1.875346768747623,0.01019657242716807
1.83827033161389,0.01019657242716807
1.801193894480123,0.01018871634508698
1.767825101059731,0.01018871634508698
1.730748663926015,0.01018871634508698
1.693672226792248,0.01018086026300588
1.664011077085261,0.01018086026300588
1.626934639951498,0.01018086026300588
1.589858202817748,0.01017300418092479
1.552781765684015,0.01017300418092479
1.515705328550248,0.0101651480988437
1.478628891416484,0.0101651480988437
1.448967741709511,0.0101651480988437
1.411891304575748,0.0101572920167626
1.374814867442015,0.0101572920167626
1.337738430308248,0.01014943593468151
1.300661993174498,0.01014943593468151
1.263585556040765,0.01014943593468151
1.226509118906998,0.01014157985260042
1.196847969199981,0.01014157985260041
1.159771532066265,0.01013372377051933
1.118987451219123,0.01012586768843823
1.08191101408539,0.01012586768843823
1.044834576951623,0.01011801160635714
1.007758139817873,0.01011801160635714
0.974389346397513,0.01011801160635714
0.9410205529771227,0.01011015552427604
0.9002364721299809,0.01011015552427604
0.8631600349962647,0.01010229944219495
0.8260835978624979,0.01009444336011385
0.7890071607287648,0.01008658727803276
0.7556383673083729,0.01008658727803276
0.7259772176013728,0.01007873119595167
0.6851931367542664,0.01007087511387058
0.6481166996204979,0.01006301903178948
0.6184555499135114,0.0100473068676273
0.585086756493138,0.01003159470346511
0.555425606786123,0.01001588253930292
0.5294721007925096,0.009992314293059646
0.5109338822256229,0.009960889964735263
0.4849803762319979,0.009921609554329794
0.4627345139517581,0.009882329143924342
0.4441962953848729,0.009835192651437764
0.4256580768180064,0.009788056158951222
0.4108275019645047,0.009748775748545749
0.395996927110998,0.009709495338140264
0.3811663522575047,0.009662358845653722
0.366335777403998,0.009607366271086045
0.351505202550498,0.009560229778599485
0.3366746276970047,0.009505237204031854
0.321844052843498,0.009442388547383079
0.3107211217033781,0.009395252054896538
0.299598190563253,0.009340259480328886
0.288475259423123,0.009277410823680112
0.277352328283003,0.009214562167031391
0.266229397142873,0.009159569592463708
0.258814109716123,0.009088864853733865
0.2513988222893764,0.009026016197085143
0.247691178575998,0.008971023622517459
0.2402758911492514,0.00890031888378765
0.2328606037225014,0.008821758062976717
0.229152960009123,0.00875890940632793
0.2254453162957497,0.008688204667598121
0.218030028868998,0.008609643846787151
0.218030028868998,0.008554651272219495
0.2106147414422514,0.008476090451408595
0.206907097728873,0.008397529630597622
0.2031994540154997,0.008318968809786722
0.1994918103021247,0.008248264071056874
0.199491810302123,0.008169703250245906
0.1957841665887497,0.008106854593597184
0.192076522875373,0.008028293772786219
0.192076522875373,0.007949732951975283
0.1883688791619997,0.007879028213245473
0.188368879161998,0.007800467392434503
0.1846612354486247,0.007721906571623601
0.180953591735248,0.007651201832893723
0.180953591735248,0.007588353176244973
0.1772459480218747,0.007509792355434073
0.177245948021873,0.007431231534623101
0.177245948021873,0.007360526795893258
0.1735383043084997,0.007281965975082356
0.169830660595123,0.007203405154271384
0.169830660595123,0.007132700415541574
0.169830660595123,0.007061995676811698
0.166123016881748,0.006983434856000762
0.166123016881748,0.006904874035189861
0.162415373168373,0.006834169296459982
0.162415373168373,0.006755608475649045
0.1587077294549997,0.006684903736919235
0.162415373168373,0.006622055080270453
0.1587077294549997,0.006551350341540642
0.1550000857416231,0.006472789520729673
0.1550000857416231,0.006394228699918737
0.1550000857416231,0.006323523961188926
0.151292442028248,0.006244963140377958
0.151292442028248,0.006182114483729175
0.151292442028248,0.006111409744999397
0.147584798314873,0.006032848924188428
0.147584798314873,0.005962144185458616
0.147584798314873,0.005883583364647648
0.147584798314873,0.005812878625917805
0.1438771546014997,0.005742173887187994
0.1438771546014981,0.005679325230539213
0.1438771546014981,0.005608620491809338
0.1438771546014981,0.005537915753079559
0.140169510888123,0.005467211014349683
0.140169510888123,0.005396506275619873
0.140169510888123,0.005317945454808904
0.136461867174748,0.005255096798160155
0.136461867174748,0.005192248141511434
0.136461867174748,0.005121543402781563
0.1364618671747463,0.005042982581970594
0.1327542234613747,0.004972277843240815
0.1327542234613731,0.00490157310451094
0.1327542234613731,0.00483872444786222
0.129046579747998,0.004775875791213441
0.129046579747998,0.004713027134564692
0.129046579747998,0.004642322395834881
0.129046579747998,0.004579473739186099
0.125338936034623,0.004500912918375134
0.125338936034623,0.004438064261726442
0.125338936034623,0.004383071687158758
0.125338936034623,0.004312366948428947
0.121631292321248,0.004249518291780165
0.121631292321248,0.004186669635131417
0.121631292321248,0.004115964896401605
0.121631292321248,0.004045260157671731
0.117923648607873,0.003990267583104046
0.117923648607873,0.003927418926455354
0.117923648607873,0.003864570269806576
0.1142160048944997,0.003793865531076764
0.1142160048944981,0.003738872956509077
0.1142160048944981,0.003676024299860327
0.1142160048944981,0.003613175643211607
0.1142160048944981,0.003558183068643923
0.1142160048944981,0.003503190494076238
0.1142160048944981,0.003440341837427547
0.110508361181123,0.003377493180778768
0.110508361181123,0.003314644524130048
0.110508361181123,0.00325179586748127
0.1068007174677481,0.003204659374994707
0.1068007174677481,0.003149666800427077
0.1068007174677481,0.003086818143778303
0.1068007174677481,0.003023969487129529
0.1068007174677481,0.002968976912561924
