#Digilent WaveForms Oscilloscope XY
#Device Name: Discovery2
#Serial Number: SN:210321AE2F23
#Date Time: 2020-08-13 20:22:49.900

Math 1 (V),Math 2 (V)
-0.2395900361155529,2.986693493251456e-06
-0.2432976798289295,6.694337206623083e-06
-0.2432976798289295,6.694337206623083e-06
-0.2543900406985325,1.040198091999808e-05
-0.2543900406985325,1.040198091999808e-05
-0.2543747555632716,6.694337206623083e-06
-0.2580671141413839,6.694337206623083e-06
-0.2691594750109887,1.040198091999808e-05
-0.2691441898757277,6.694337206624769e-06
-0.2691441898757277,6.694337206623083e-06
-0.2839289093234447,1.040198091999808e-05
-0.2839289093234447,1.040198091999808e-05
-0.2839136241881838,6.694337206623083e-06
-0.2950059850577818,1.04019809199964e-05
-0.2912830562091508,2.986693493248084e-06
-0.2986677733653755,2.986693493248084e-06
-0.3097601342349769,6.694337206621398e-06
-0.3060677756568696,6.694337206623083e-06
-0.3023601319434946,2.98669349324977e-06
-0.3097601342349819,6.694337206623083e-06
-0.3097601342349819,6.694337206623083e-06
-0.31714485139121,6.694337206623083e-06
-0.3208372099693224,6.694337206623083e-06
-0.320837209969324,6.694337206623083e-06
-0.3356219294170343,1.04019809199964e-05
-0.3392990028598925,6.694337206624769e-06
-0.3356066442817818,6.694337206623083e-06
-0.3466990051513781,1.04019809199964e-05
-0.3503760785942362,6.694337206623083e-06
-0.3540531520370876,2.98669349324977e-06
-0.3614531543285783,6.694337206623083e-06
-0.3540531520370926,2.98669349324977e-06
-0.3540684371723502,6.694337206623083e-06
-0.3651455129066872,6.694337206623083e-06
-0.372514944927656,2.98669349324977e-06
-0.3725455151981814,1.040198091999471e-05
-0.379930232354406,1.040198091999808e-05
-0.3762073035057734,2.986693493248084e-06
-0.3798996620838858,2.986693493248084e-06
-0.3872843792401154,2.986693493248084e-06
-0.3983920252449745,1.040198091999471e-05
-0.3909767378182295,2.986693493248084e-06
-0.3983767401097151,6.694337206621398e-06
-0.4094538158440555,6.694337206623083e-06
-0.4057614572659465,6.694337206623083e-06
-0.4020843838230952,1.04019809199964e-05
-0.4094538158440606,6.694337206623083e-06
-0.4168385330002853,6.694337206623083e-06
-0.4205308915784027,6.694337206623083e-06
-0.435315611026113,1.04019809199964e-05
-0.4353003258908588,6.694337206624769e-06
-0.4352850407555978,2.98669349324977e-06
-0.4463926867604567,1.040198091999471e-05
-0.4500697602033149,6.694337206623083e-06
-0.4537621187814272,6.694337206623083e-06
-0.4611621210729179,1.040198091999808e-05
-0.4648391945157693,6.694337206624769e-06
-0.4648239093805099,2.986693493248084e-06
-0.4648391945157709,6.694337206621398e-06
-0.4722391968072565,1.04019809199964e-05
-0.4796086288282237,6.694337206624769e-06
-0.4722086265367414,2.98669349324977e-06
-0.475900985114852,2.986693493248084e-06
-0.4795933436929644,2.986693493248084e-06
-0.483300987406341,6.694337206623083e-06
-0.4906704194273048,2.98669349324977e-06
-0.4980704217187971,6.694337206623083e-06
-0.5054704240102829,1.04019809199964e-05
-0.5017627802969128,6.694337206624769e-06
-0.5091627825884002,1.040198091999808e-05
-0.5239322169008496,1.040198091999808e-05
-0.5239169317655953,6.694337206623083e-06
-0.5276245754789687,1.04019809199964e-05
-0.5202245731874813,6.694337206623083e-06
-0.5239169317655936,6.694337206623083e-06
-0.5349940074999373,6.694337206623083e-06
-0.5386863660780496,6.694337206623083e-06
-0.5386863660780513,6.694337206623083e-06
-0.5460863683695404,1.040198091999808e-05
-0.5497634418123918,6.694337206624769e-06
-0.5460557980990185,2.986693493248084e-06
-0.5497481566771308,2.986693493248084e-06
-0.5534252301199856,-7.209502201269147e-07
-0.5571175886980978,-7.209502201269147e-07
-0.5756099518591832,6.694337206619711e-06
-0.5756252369944527,1.04019809199964e-05
-0.5682252347029668,6.694337206624769e-06
-0.5756099518591916,6.694337206623083e-06
-0.5756252369944527,1.04019809199964e-05
-0.5904099564421696,1.410962463337308e-05
-0.5903793861716476,6.694337206626455e-06
-0.6014717470412507,1.040198091999808e-05
-0.5977488181926165,2.986693493251456e-06
-0.6014411767707272,2.986693493248084e-06
-0.6088411790622178,6.694337206623083e-06
-0.6088258939269569,2.98669349324977e-06
-0.6125182525050709,2.986693493248084e-06
-0.6162106110831832,2.986693493248084e-06
-0.6199182547965598,6.694337206623083e-06
-0.6199029696612989,2.98669349324977e-06
-0.6273029719527879,6.694337206623083e-06
-0.6347029742442737,1.04019809199964e-05
-0.6421029765357626,1.41096246333714e-05
-0.642102976535766,1.410962463337308e-05
-0.6457953351138783,1.410962463337308e-05
-0.645780049978619,1.040198091999808e-05
-0.6531647671348437,1.040198091999808e-05
-0.6531647671348471,1.040198091999808e-05
-0.6642571280044451,1.41096246333714e-05
-0.6679342014473032,1.040198091999808e-05
-0.6827189208950134,1.41096246333714e-05
-0.6789959920463859,6.694337206626455e-06
-0.6752883483330093,2.986693493248084e-06
-0.6752883483330093,2.986693493248084e-06
-0.6826883506244983,6.694337206623083e-06
-0.690073067780723,6.694337206623083e-06
-0.7011654286503294,1.040198091999808e-05
-0.7011654286503294,1.040198091999808e-05
-0.7011654286503294,1.040198091999808e-05
-0.7011501435150683,6.694337206624769e-06
-0.7048272169579198,2.98669349324977e-06
-0.7085195755360355,2.986693493248084e-06
-0.7159195778275211,6.694337206621398e-06
-0.7196119364056385,6.694337206623083e-06
-0.7233042949837508,6.694337206623083e-06
-0.7306737270047197,2.986693493248084e-06
-0.7232890098484949,2.986693493248084e-06
-0.726981368426604,2.986693493248084e-06
-0.7343966558533523,1.040198091999471e-05
-0.7454737315876927,1.040198091999808e-05
-0.7565508073220397,1.040198091999808e-05
-0.7528431636086663,6.694337206624769e-06
-0.7565355221867788,6.694337206623083e-06
-0.7602278807648911,6.694337206623083e-06
-0.7639202393430068,6.694337206623083e-06
-0.7750126002126049,1.04019809199964e-05
-0.7713049564992365,6.694337206624769e-06
-0.7823820322335769,6.694337206623083e-06
-0.7860896759469503,1.04019809199964e-05
-0.786089675946952,1.040198091999808e-05
-0.7786896736554662,6.694337206624769e-06
-0.7823973173688379,1.040198091999808e-05
-0.8008591102593996,1.040198091999808e-05
-0.789766749389805,6.694337206623083e-06
-0.7934438228326564,2.98669349324977e-06
-0.804536183702256,6.694337206621398e-06
-0.8082438274156361,1.040198091999808e-05
-0.8119209008584874,6.694337206624769e-06
-0.8119209008584891,6.694337206623083e-06
-0.8155979743013405,2.98669349324977e-06
-0.8304132640195812,1.410962463337308e-05
-0.8451979834672916,1.781726834674639e-05
-0.8340750523271784,6.694337206628142e-06
-0.8488750569101445,1.410962463336971e-05
-0.856244488931115,1.040198091999977e-05
-0.8562444889311184,1.040198091999808e-05
-0.8488597717748937,1.040198091999808e-05
-0.8525368452177433,6.694337206623083e-06
-0.8525215600824824,2.98669349324977e-06
-0.8636292060873464,1.040198091999808e-05
-0.859936847509234,1.040198091999808e-05
-0.8636139209520838,6.694337206624769e-06
-0.8783986403998025,1.040198091999808e-05
-0.8783986403998025,1.040198091999808e-05
-0.8820757138426555,6.694337206623083e-06
-0.8746757115511699,2.98669349324977e-06
-0.8894451458636227,2.986693493248084e-06
-0.893168074712257,1.040198091999471e-05
-0.8894451458636227,2.986693493248084e-06
-0.893152789576996,6.694337206621398e-06
-0.9005527918684834,1.04019809199964e-05
-0.9079222238894503,6.694337206624769e-06
-0.911614582467566,6.694337206623083e-06
-0.9190145847590568,1.040198091999808e-05
-0.9227222284724301,1.41096246333714e-05
-0.9263993019152849,1.040198091999808e-05
-0.9337840190715095,1.040198091999808e-05
-0.9300763753581378,6.694337206623083e-06
-0.9337534488009892,2.98669349324977e-06
-0.9374458073791033,2.986693493248084e-06
-0.955953455675458,1.410962463337308e-05
-0.955938170540197,1.040198091999977e-05
-0.941138165957219,2.986693493248084e-06
-0.9485381682487046,6.694337206621398e-06
-0.948538168248708,6.694337206623083e-06
-0.948522883113447,2.98669349324977e-06
-0.9633076025611572,6.694337206621398e-06
-0.9706923197173888,6.694337206623083e-06
-0.9743846782955045,6.694337206623083e-06
-0.9780770368736201,6.694337206623083e-06
-0.9891693977432182,1.04019809199964e-05
-0.9780617517383592,2.986693493248084e-06
-0.9854464688945839,2.986693493248084e-06
-0.9928311860508153,2.986693493248084e-06
-1.000231188342301,6.694337206621398e-06
-1.007615905498529,6.694337206623083e-06
-1.00392354692042,6.694337206623083e-06
-1.011323549211904,1.04019809199964e-05
-1.015031192925283,1.410962463337308e-05
-1.007615905498536,6.694337206626455e-06
-1.014985337519499,2.986693493248084e-06
-1.014985337519499,2.986693493248084e-06
-1.026077698389102,6.694337206623083e-06
-1.029770056967215,6.694337206623083e-06
-1.037154774123441,6.694337206623083e-06
-1.040847132701558,6.694337206623083e-06
-1.044554776414932,1.04019809199964e-05
-1.051939493571162,1.040198091999808e-05
-1.048231849857789,6.694337206624769e-06
-1.055616567014015,6.694337206623083e-06
-1.055616567014015,6.694337206623083e-06
-1.059324210727389,1.040198091999808e-05
-1.066708927883614,1.040198091999808e-05
-1.074093645039842,1.040198091999808e-05
-1.085186005909449,1.410962463337308e-05
-1.077770718482702,6.694337206626455e-06
-1.081447791925552,2.986693493248084e-06
-1.077740148212179,-7.209502201252285e-07
-1.085155435638927,6.694337206623083e-06
-1.092540152795151,6.694337206623083e-06
-1.096232511373269,6.694337206623083e-06
-1.107340157378128,1.410962463336971e-05
-1.103617228529499,6.694337206626455e-06
-1.107309587107611,6.694337206623083e-06
-1.103617228529499,6.694337206623083e-06
-1.103617228529497,6.694337206623083e-06
-1.118401947977207,1.04019809199964e-05
-1.122094306555328,1.040198091999808e-05
-1.125771379998179,6.694337206624769e-06
-1.133171382289667,1.04019809199964e-05
-1.13317138228967,1.040198091999808e-05
-1.136833170597261,2.986693493251456e-06
-1.140571384581159,1.410962463337308e-05
-1.14424845802401,1.040198091999977e-05
-1.147940816602126,1.040198091999808e-05
-1.147925531466865,6.694337206624769e-06
-1.155294963487832,2.986693493248084e-06
-1.16638732435743,6.694337206621398e-06
-1.166402609492696,1.04019809199964e-05
-1.166402609492696,1.040198091999808e-05
-1.173802611784182,1.41096246333714e-05
-1.173787326648924,1.040198091999808e-05
-1.173787326648924,1.040198091999808e-05
-1.166356754086913,-7.209502201269147e-07
-1.181156758669885,6.694337206619711e-06
-1.184849117248005,6.694337206623083e-06
-1.184833832112744,2.98669349324977e-06
-1.195941478117603,1.040198091999471e-05
-1.192233834404234,6.694337206623083e-06
-1.199618551560458,6.694337206623083e-06
-1.210695627294804,6.694337206623083e-06
-1.207003268716691,6.694337206623083e-06
-1.210710912430065,1.040198091999808e-05
-1.218080344451028,6.694337206624769e-06
-1.218065059315771,2.986693493248084e-06
-1.236542137341602,6.694337206623083e-06
-1.232865063898751,1.04019809199964e-05
-1.240249781054977,1.040198091999808e-05
-1.243926854497828,6.694337206624769e-06
-1.240219210784455,2.986693493248084e-06
-1.240234495919716,6.694337206621398e-06
-1.25134214192458,1.410962463337308e-05
-1.258711573945544,1.040198091999977e-05
-1.255003930232174,6.694337206624769e-06
-1.255003930232172,6.694337206623083e-06
-1.26609629110177,1.04019809199964e-05
-1.26980393481515,1.410962463337308e-05
-1.273481008258001,1.040198091999977e-05
-1.269773364544628,6.694337206623083e-06
-1.27346572312274,6.694337206623083e-06
-1.28085044027897,6.694337206623083e-06
-1.284542798857082,6.694337206623083e-06
-1.30672752059628,1.410962463336971e-05
-1.299327518304801,1.040198091999808e-05
-1.303004591747652,6.694337206624769e-06
-1.306712235461029,1.040198091999808e-05
-1.310389308903881,6.694337206624769e-06
-1.317789311195371,1.040198091999808e-05
-1.325174028351596,1.040198091999808e-05
-1.317789311195371,1.040198091999808e-05
-1.321496954908745,1.41096246333714e-05
-1.325174028351598,1.040198091999977e-05
-1.328866386929711,1.040198091999808e-05
-1.332558745507825,1.040198091999808e-05
-1.339943462664055,1.040198091999808e-05
-1.336251104085943,1.040198091999808e-05
-1.343635821242169,1.040198091999808e-05
-1.351020538398394,1.040198091999808e-05
-1.354712896976511,1.040198091999808e-05
-1.365789972710848,1.040198091999808e-05
-1.36208232899748,6.694337206624769e-06
-1.362067043862218,2.986693493248084e-06
-1.373144119596555,2.986693493248084e-06
-1.384251765601423,1.040198091999808e-05
-1.380574692158573,1.41096246333714e-05
-1.373159404731821,6.694337206623083e-06
-1.384236480466158,6.694337206623083e-06
-1.387928839044275,6.694337206623083e-06
-1.384205910195641,-7.209502201269147e-07
-1.399005914778612,6.694337206619711e-06
-1.410098275648222,1.040198091999808e-05
-1.410113560783483,1.41096246333714e-05
-1.406405917070108,1.040198091999808e-05
-1.413790634226333,1.040198091999808e-05
-1.417498277939711,1.410962463337308e-05
-1.424867709960674,1.040198091999977e-05
-1.424852424825417,6.694337206624769e-06
-1.424852424825417,6.694337206623083e-06
-1.417467707669192,6.694337206623083e-06
-1.417437137398667,-7.209502201269147e-07
-1.432221856846378,2.986693493246398e-06
-1.443314217715987,6.694337206623083e-06
-1.443314217715987,6.694337206623083e-06
-1.45440657858559,1.040198091999808e-05
-1.458098937163702,1.040198091999808e-05
-1.465483654319929,1.040198091999808e-05
-1.465468369184671,6.694337206623083e-06
-1.465468369184671,6.694337206623083e-06
-1.469160727762785,6.694337206623083e-06
-1.472853086340897,6.694337206623083e-06
-1.480253088632388,1.040198091999808e-05
-1.476545444919015,6.694337206624769e-06
-1.476530159783752,2.986693493248084e-06
-1.480222518361866,2.986693493248084e-06
-1.480222518361866,2.986693493248084e-06
-1.483914876939981,2.986693493248084e-06
-1.498699596387691,6.694337206621398e-06
-1.502407240101072,1.040198091999808e-05
-1.498684311252438,2.986693493251456e-06
-1.502376669830551,2.986693493248084e-06
-1.506069028408663,2.986693493248084e-06
-1.520869032991636,1.040198091999471e-05
-1.524546106434494,6.694337206624769e-06
-1.528238465012608,6.694337206623083e-06
-1.531915538455463,2.986693493248084e-06
-1.52822317987735,2.986693493248084e-06
-1.528223179877349,2.986693493248084e-06
-1.531915538455461,2.986693493248084e-06
-1.531915538455463,2.986693493248084e-06
-1.543007899325061,6.694337206621398e-06
-1.539284970476432,-7.209502201235429e-07
-1.554084975059408,6.694337206623083e-06
-1.550392616481295,6.694337206623083e-06
-1.561484977350897,1.040198091999808e-05
-1.565162050793748,6.694337206624769e-06
-1.572562053085239,1.040198091999808e-05
-1.568854409371866,6.694337206624769e-06
-1.572531482814717,2.986693493248084e-06
-1.583623843684315,6.694337206621398e-06
-1.591023845975805,1.04019809199964e-05
-1.587316202262436,6.694337206624769e-06
-1.587316202262434,6.694337206623083e-06
-1.591023845975809,1.040198091999808e-05
-1.59470091941866,6.694337206624769e-06
-1.598393277996776,6.694337206623083e-06
-1.602085636574888,6.694337206623083e-06
-1.609470353731118,6.694337206623083e-06
-1.609470353731118,6.694337206623083e-06
-1.620562714600716,1.04019809199964e-05
-1.62796271689221,1.410962463337308e-05
-1.624255073178837,1.040198091999977e-05
-1.627932146621688,6.694337206623083e-06
-1.631624505199801,6.694337206623083e-06
-1.624239788043574,6.694337206623083e-06
-1.63163979033506,1.04019809199964e-05
-1.642701580934139,6.694337206624769e-06
-1.635301578642655,2.986693493248084e-06
-1.646393939512253,6.694337206621398e-06
-1.653793941803747,1.040198091999808e-05
-1.653778656668486,6.694337206624769e-06
-1.661178658959976,1.040198091999808e-05
-1.672255734694313,1.040198091999808e-05
-1.668532805845682,2.986693493248084e-06
-1.672225164423794,2.986693493248084e-06
-1.668532805845683,2.986693493248084e-06
-1.683317525293392,6.694337206621398e-06
-1.683317525293399,6.694337206623083e-06
-1.694425171298263,1.410962463337308e-05
-1.698117529876375,1.410962463337308e-05
-1.687009883871513,6.694337206623083e-06
-1.687009883871513,6.694337206623083e-06
-1.698102244741116,1.040198091999808e-05
-1.70548696189734,1.040198091999808e-05
-1.709179320475456,1.040198091999808e-05
-1.705456391626822,2.986693493248084e-06
-1.720256396209793,1.040198091999471e-05
-1.720241111074539,6.694337206623083e-06
-1.72391818451739,2.98669349324977e-06
-1.731318186808881,6.694337206623083e-06
-1.731318186808881,6.694337206623083e-06
-1.735010545386995,6.694337206623083e-06
-1.735025830522256,1.040198091999808e-05
-1.746102906256593,1.040198091999808e-05
-1.749779979699451,6.694337206623083e-06
-1.742364692272705,-7.209502201235429e-07
-1.753457053142304,2.986693493248084e-06
-1.753457053142304,2.986693493248084e-06
-1.764549414011907,6.694337206623083e-06
-1.768241772590019,6.694337206623083e-06
-1.775626489746246,6.694337206623083e-06
-1.779334133459622,1.04019809199964e-05
-1.771934131168139,6.694337206624769e-06
-1.775626489746249,6.694337206623083e-06
-1.7793035631891,2.98669349324977e-06
-1.783011206902477,6.694337206623083e-06
-1.782995921767216,2.98669349324977e-06
-1.782995921767216,2.986693493248084e-06
-1.797780641214927,6.694337206621398e-06
-1.805180643506419,1.04019809199964e-05
-1.801472999793047,6.694337206623083e-06
-1.801442429522525,-7.209502201235429e-07
-1.805165358371161,6.694337206623083e-06
-1.816242434105498,6.694337206623083e-06
-1.823627151261732,6.694337206623083e-06
-1.827319509839844,6.694337206623083e-06
-1.834719512131334,1.040198091999808e-05
-1.838396585574186,6.694337206624769e-06
-1.842104229287561,1.04019809199964e-05
-1.838381300438928,2.986693493251456e-06
-1.845781302730412,6.694337206621398e-06
-1.842088944152302,6.694337206623083e-06
-1.849473661308527,6.694337206623083e-06
-1.856873663600019,1.040198091999808e-05
-1.856858378464758,6.694337206624769e-06
-1.856858378464758,6.694337206623083e-06
-1.86055073704287,6.694337206623083e-06
-1.875335456490582,1.04019809199964e-05
-1.871627812777214,6.694337206623083e-06
-1.867920169063841,2.98669349324977e-06
-1.871627812777214,6.694337206623083e-06
-1.882704888511551,6.694337206623083e-06
-1.890089605667784,6.694337206623083e-06
-1.901181966537382,1.04019809199964e-05
-1.904874325115499,1.040198091999808e-05
-1.897474322824012,6.694337206623083e-06
-1.901166681402124,6.694337206623083e-06
-1.904843754844979,2.986693493248084e-06
-1.912243757136465,6.694337206621398e-06
-1.915936115714582,6.694337206623083e-06
-1.919628474292694,6.694337206623083e-06
-1.915920830579321,2.986693493248084e-06
-1.919613189157433,2.986693493248084e-06
-1.927013191448921,6.694337206621398e-06
-1.930705550027036,6.694337206623083e-06
-1.930690264891777,2.98669349324977e-06
-1.934382623469891,2.986693493248084e-06
-1.94549026947475,1.040198091999471e-05
-1.94178262576138,6.694337206623083e-06
-1.945490269474754,1.04019809199964e-05
-1.956582630344358,1.410962463337308e-05
-1.963952062365322,1.040198091999977e-05
-1.960259703787213,1.040198091999808e-05
-1.96024441865195,6.694337206623083e-06
-1.967629135808175,6.694337206623083e-06
-1.978721496677781,1.040198091999808e-05
-1.982413855255894,1.040198091999808e-05
-1.982413855255896,1.040198091999808e-05
-1.993490930990232,1.040198091999808e-05
-1.982383284985374,2.986693493248084e-06
-1.993490930990237,1.040198091999808e-05
-1.993475645854977,6.694337206624769e-06
-1.982383284985374,2.986693493248084e-06
-1.997183289568345,1.040198091999471e-05
-2.000890933281727,1.410962463337308e-05
-2.004568006724578,1.040198091999977e-05
-2.008260365302694,1.040198091999808e-05
-2.008260365302694,1.040198091999808e-05
-2.011937438745545,6.694337206624769e-06
-2.011922153610286,2.98669349324977e-06
-2.034106875349481,1.040198091999471e-05
-2.034106875349492,1.040198091999808e-05
-2.023014514479894,6.694337206624769e-06
-2.034091590214231,6.694337206623083e-06
-2.048891594797202,1.410962463336971e-05
-2.041476307370459,6.694337206623083e-06
-2.037783948792347,6.694337206623083e-06
-2.056261026818167,1.04019809199964e-05
-2.048876309661948,1.040198091999808e-05
-2.056261026818172,1.040198091999808e-05
-2.067338102552518,1.040198091999808e-05
-2.063645743974406,1.040198091999808e-05
-2.071015175995371,6.694337206623083e-06
-2.078415178286857,1.04019809199964e-05
-2.07841517828686,1.040198091999808e-05
-2.085799895443084,1.040198091999808e-05
-2.074692249438229,2.986693493251456e-06
-2.085799895443083,1.040198091999471e-05
-2.082076966594454,2.986693493251456e-06
-2.082076966594452,2.986693493248084e-06
-2.093184612599311,1.040198091999471e-05
-2.093184612599316,1.040198091999808e-05
-2.096861686042167,6.694337206624769e-06
-2.096846400906908,2.986693493248084e-06
-2.104231118063133,2.986693493248084e-06
-2.100538759485024,2.986693493248084e-06
-2.111631120354625,6.694337206623083e-06
-2.119000552375589,2.98669349324977e-06
-2.119000552375592,2.986693493248084e-06
-2.133800556958564,1.040198091999471e-05
-2.144908202963434,1.781726834674808e-05
-2.1411852741148,1.040198092000146e-05
-2.141185274114799,1.040198091999808e-05
-2.137492915536684,1.040198091999808e-05
-2.137462345266163,2.986693493251456e-06
-2.141169988979537,6.694337206623083e-06
-2.137462345266164,2.98669349324977e-06
-2.148554706135765,6.694337206623083e-06
-2.152231779578617,2.98669349324977e-06
-2.159616496734847,2.986693493248084e-06
-2.167031784161593,1.040198091999471e-05
-2.167001213891075,2.986693493251456e-06
-2.170708857604448,6.694337206621398e-06
-2.181801218474048,1.04019809199964e-05
-2.181770648203531,2.986693493248084e-06
-2.185463006781643,2.986693493248084e-06
-2.18917065049502,6.694337206623083e-06
-2.181785933338795,6.694337206623083e-06
-2.189185935630281,1.040198091999808e-05
-2.192878294208393,1.040198091999808e-05
-2.207647728520844,1.040198091999808e-05
-2.207647728520851,1.040198091999808e-05
-2.207617158250329,2.986693493251456e-06
-2.226109521411421,1.040198091999808e-05
